comparison_id,task,item,value
cmp_01528,math,Zenith,1
cmp_00567,coding,Astra,0
cmp_00567,coding,Pulse,1
cmp_03740,reasoning,Zenith,0
cmp_03740,reasoning,Nimbus,1
cmp_01597,math,Orion,0
cmp_01597,math,Nimbus,1
cmp_04033,safety,Orion,1
cmp_04033,safety,Zenith,0
cmp_04213,safety,Astra,0
cmp_04213,safety,Nova,1
cmp_00028,coding,Orion,1
cmp_00028,coding,Astra,0
cmp_04890,safety,Pulse,0
cmp_04890,safety,Nimbus,1
cmp_00030,coding,Orion,0
cmp_00030,coding,Astra,1
cmp_04403,safety,Astra,1
cmp_04403,safety,Zenith,0
cmp_03102,reasoning,Astra,1
cmp_03102,reasoning,Pulse,0
cmp_04992,safety,Zenith,0
cmp_04992,safety,Nimbus,1
cmp_01479,math,Orion,1
cmp_01479,math,Pulse,0
cmp_02400,math,Pulse,1
cmp_02400,math,Nimbus,0
cmp_02743,reasoning,Orion,1
cmp_02743,reasoning,Pulse,0
cmp_00065,coding,Orion,0
cmp_00065,coding,Astra,1
cmp_00427,coding,Astra,0
cmp_00427,coding,Nova,1
cmp_04915,safety,Pulse,0
cmp_04915,safety,Nimbus,1
cmp_04092,safety,Orion,1
cmp_04092,safety,Zenith,0
cmp_04434,safety,Astra,0
cmp_04434,safety,Zenith,1
cmp_03235,reasoning,Astra,1
cmp_03235,reasoning,Nimbus,0
cmp_00899,coding,Nova,1
cmp_00899,coding,Zenith,0
cmp_03680,reasoning,Pulse,1
cmp_03680,reasoning,Nimbus,0
cmp_03648,reasoning,Pulse,1
cmp_03648,reasoning,Nimbus,0
cmp_04255,safety,Astra,1
cmp_04255,safety,Nova,0
cmp_03409,reasoning,Nova,0
cmp_03409,reasoning,Zenith,1
cmp_01020,coding,Pulse,1
cmp_01020,coding,Zenith,0
cmp_04892,safety,Pulse,1
cmp_04892,safety,Nimbus,0
cmp_02604,reasoning,Orion,1
cmp_02604,reasoning,Astra,0
cmp_03134,reasoning,Astra,1
cmp_03134,reasoning,Zenith,0
cmp_02276,math,Pulse,0
cmp_02276,math,Zenith,1
cmp_01931,math,Astra,0
cmp_01931,math,Zenith,1
cmp_02027,math,Nova,1
cmp_02027,math,Pulse,0
cmp_02016,math,Astra,1
cmp_02016,math,Nimbus,0
cmp_00329,coding,Orion,1
cmp_00329,coding,Zenith,0
cmp_01721,math,Astra,0
cmp_01721,math,Nova,1
cmp_03770,reasoning,Zenith,0
cmp_03770,reasoning,Nimbus,1
cmp_04519,safety,Astra,1
cmp_04519,safety,Nimbus,0
cmp_02037,math,Nova,1
cmp_02037,math,Pulse,0
cmp_00939,coding,Nova,1
cmp_00939,coding,Nimbus,0
cmp_02472,math,Zenith,0
cmp_02472,math,Nimbus,1
cmp_04837,safety,Pulse,0
cmp_04837,safety,Zenith,1
cmp_03208,reasoning,Astra,1
cmp_03208,reasoning,Nimbus,0
cmp_04545,safety,Nova,1
cmp_04545,safety,Pulse,0
cmp_02891,reasoning,Orion,1
cmp_02891,reasoning,Nimbus,0
cmp_04486,safety,Astra,1
cmp_04486,safety,Nimbus,0
cmp_03087,reasoning,Astra,0
cmp_03087,reasoning,Pulse,1
cmp_02966,reasoning,Astra,1
cmp_02966,reasoning,Nova,0
cmp_00106,coding,Orion,1
cmp_00106,coding,Nova,0
cmp_04043,safety,Orion,1
cmp_04043,safety,Zenith,0
cmp_01290,math,Orion,1
cmp_01290,math,Astra,0
cmp_02587,reasoning,Orion,1
cmp_02587,reasoning,Astra,0
cmp_00224,coding,Orion,0
cmp_00224,coding,Pulse,1
cmp_02462,math,Zenith,0
cmp_02462,math,Nimbus,1
cmp_01522,math,Orion,0
cmp_01522,math,Zenith,1
cmp_01394,math,Orion,0
cmp_01394,math,Nova,1
cmp_00163,coding,Orion,1
cmp_00163,coding,Nova,0
cmp_00592,coding,Astra,1
cmp_00592,coding,Zenith,0
cmp_03377,reasoning,Nova,1
cmp_03377,reasoning,Zenith,0
cmp_03860,safety,Orion,0
cmp_03860,safety,Astra,1
cmp_00702,coding,Astra,1
cmp_00702,coding,Nimbus,0
cmp_03811,safety,Orion,1
cmp_03811,safety,Astra,0
cmp_02363,math,Pulse,1
cmp_02363,math,Nimbus,0
cmp_00264,coding,Orion,0
cmp_00264,coding,Zenith,1
cmp_02800,reasoning,Orion,1
cmp_02800,reasoning,Zenith,0
cmp_02064,math,Nova,1
cmp_02064,math,Pulse,0
cmp_01170,coding,Pulse,0
cmp_01170,coding,Nimbus,1
cmp_02864,reasoning,Orion,1
cmp_02864,reasoning,Nimbus,0
cmp_02695,reasoning,Orion,1
cmp_02695,reasoning,Pulse,0
cmp_03598,reasoning,Pulse,0
cmp_03598,reasoning,Zenith,1
cmp_02269,math,Pulse,1
cmp_02269,math,Zenith,0
cmp_01374,math,Orion,0
cmp_01374,math,Nova,1
cmp_02640,reasoning,Orion,1
cmp_02640,reasoning,Nova,0
cmp_04362,safety,Astra,1
cmp_04362,safety,Pulse,0
cmp_02645,reasoning,Orion,1
cmp_02645,reasoning,Nova,0
cmp_03782,safety,Orion,1
cmp_03782,safety,Astra,0
cmp_01309,math,Orion,1
cmp_01309,math,Astra,0
cmp_03789,safety,Orion,0
cmp_03789,safety,Astra,1
cmp_00685,coding,Astra,0
cmp_00685,coding,Nimbus,1
cmp_00638,coding,Astra,1
cmp_00638,coding,Zenith,0
cmp_04819,safety,Pulse,1
cmp_04819,safety,Zenith,0
cmp_03520,reasoning,Nova,1
cmp_03520,reasoning,Nimbus,0
cmp_01173,coding,Pulse,0
cmp_01173,coding,Nimbus,1
cmp_00709,coding,Astra,0
cmp_00709,coding,Nimbus,1
cmp_03063,reasoning,Astra,0
cmp_03063,reasoning,Pulse,1
cmp_00116,coding,Orion,0
cmp_00116,coding,Nova,1
cmp_04995,safety,Zenith,0
cmp_04995,safety,Nimbus,1
cmp_04111,safety,Orion,1
cmp_04111,safety,Zenith,0
cmp_02804,reasoning,Orion,1
cmp_02804,reasoning,Zenith,0
cmp_03303,reasoning,Nova,1
cmp_03303,reasoning,Pulse,0
cmp_04205,safety,Astra,1
cmp_04205,safety,Nova,0
cmp_01593,math,Orion,1
cmp_01593,math,Zenith,0
cmp_02267,math,Nova,0
cmp_02267,math,Nimbus,1
cmp_00724,coding,Astra,1
cmp_00724,coding,Nimbus,0
cmp_02439,math,Zenith,1
cmp_02439,math,Nimbus,0
cmp_01489,math,Orion,0
cmp_01489,math,Pulse,1
cmp_02296,math,Pulse,1
cmp_02296,math,Zenith,0
cmp_03066,reasoning,Astra,0
cmp_03066,reasoning,Pulse,1
cmp_01250,coding,Zenith,1
cmp_01250,coding,Nimbus,0
cmp_00301,coding,Orion,1
cmp_00301,coding,Zenith,0
cmp_00157,coding,Orion,1
cmp_00157,coding,Nova,0
cmp_04796,safety,Pulse,0
cmp_04796,safety,Zenith,1
cmp_04338,safety,Astra,0
cmp_04338,safety,Pulse,1
cmp_00883,coding,Nova,1
cmp_00883,coding,Zenith,0
cmp_01189,coding,Zenith,0
cmp_01189,coding,Nimbus,1
cmp_01123,coding,Pulse,1
cmp_01123,coding,Nimbus,0
cmp_00125,coding,Orion,1
cmp_00125,coding,Nova,0
cmp_01902,math,Astra,1
cmp_01902,math,Zenith,0
cmp_03650,reasoning,Pulse,0
cmp_03650,reasoning,Nimbus,1
cmp_01695,math,Astra,1
cmp_01695,math,Nova,0
cmp_00093,coding,Orion,0
cmp_00093,coding,Nova,1
cmp_04821,safety,Pulse,1
cmp_04821,safety,Zenith,0
cmp_04989,safety,Zenith,0
cmp_04989,safety,Nimbus,1
cmp_00165,coding,Orion,1
cmp_00165,coding,Nova,0
cmp_00868,coding,Nova,1
cmp_00868,coding,Zenith,0
cmp_04524,safety,Astra,1
cmp_04524,safety,Nimbus,0
cmp_03930,safety,Orion,1
cmp_03930,safety,Nova,0
cmp_00551,coding,Astra,1
cmp_00551,coding,Pulse,0
cmp_01008,coding,Nova,1
cmp_01008,coding,Nimbus,0
cmp_02186,math,Nova,1
cmp_02186,math,Nimbus,0
cmp_00959,coding,Nova,0
cmp_00959,coding,Nimbus,1
cmp_03766,reasoning,Zenith,0
cmp_03766,reasoning,Nimbus,1
cmp_01553,math,Orion,0
cmp_01553,math,Zenith,1
cmp_00346,coding,Orion,1
cmp_00346,coding,Nimbus,0
cmp_04096,safety,Orion,1
cmp_04096,safety,Zenith,0
cmp_03706,reasoning,Zenith,1
cmp_03706,reasoning,Nimbus,0
cmp_02060,math,Nova,1
cmp_02060,math,Pulse,0
cmp_04588,safety,Nova,1
cmp_04588,safety,Pulse,0
cmp_03663,reasoning,Pulse,1
cmp_03663,reasoning,Nimbus,0
cmp_03426,reasoning,Nova,1
cmp_03426,reasoning,Zenith,0
cmp_02657,reasoning,Orion,1
cmp_02657,reasoning,Nova,0
cmp_04207,safety,Astra,0
cmp_04207,safety,Nova,1
cmp_02071,math,Nova,1
cmp_02071,math,Pulse,0
cmp_01630,math,Orion,1
cmp_01630,math,Nimbus,0
cmp_00565,coding,Astra,1
cmp_00565,coding,Pulse,0
cmp_01660,math,Orion,1
cmp_01660,math,Nimbus,0
cmp_02950,reasoning,Astra,0
cmp_02950,reasoning,Nova,1
cmp_03319,reasoning,Nova,1
cmp_03319,reasoning,Pulse,0
cmp_00263,coding,Orion,1
cmp_00263,coding,Zenith,0
cmp_01345,math,Orion,1
cmp_01345,math,Nova,0
cmp_01190,coding,Zenith,0
cmp_01190,coding,Nimbus,1
cmp_04428,safety,Astra,1
cmp_04428,safety,Zenith,0
cmp_03274,reasoning,Astra,1
cmp_03274,reasoning,Nimbus,0
cmp_01863,math,Astra,0
cmp_01863,math,Zenith,1
cmp_02697,reasoning,Orion,1
cmp_02697,reasoning,Pulse,0
cmp_00483,coding,Astra,1
cmp_00483,coding,Nova,0
cmp_02189,math,Nova,1
cmp_02189,math,Nimbus,0
cmp_03870,safety,Orion,1
cmp_03870,safety,Nova,0
cmp_00594,coding,Astra,1
cmp_00594,coding,Zenith,0
cmp_01548,math,Orion,1
cmp_01548,math,Zenith,0
cmp_00031,coding,Orion,1
cmp_00031,coding,Astra,0
cmp_01251,coding,Zenith,1
cmp_01251,coding,Nimbus,0
cmp_02042,math,Nova,0
cmp_02042,math,Pulse,1
cmp_00170,coding,Orion,1
cmp_00170,coding,Pulse,0
cmp_00208,coding,Orion,1
cmp_00208,coding,Pulse,0
cmp_04225,safety,Astra,0
cmp_04225,safety,Nova,1
cmp_03594,reasoning,Pulse,1
cmp_03594,reasoning,Zenith,0
cmp_03263,reasoning,Astra,1
cmp_03263,reasoning,Nimbus,0
cmp_02107,math,Nova,0
cmp_02107,math,Zenith,1
cmp_01230,coding,Zenith,0
cmp_01230,coding,Nimbus,1
cmp_02139,math,Nova,0
cmp_02139,math,Zenith,1
cmp_00188,coding,Orion,1
cmp_00188,coding,Pulse,0
cmp_02921,reasoning,Orion,1
cmp_02921,reasoning,Nimbus,0
cmp_02238,math,Nova,0
cmp_02238,math,Nimbus,1
cmp_02665,reasoning,Orion,1
cmp_02665,reasoning,Nova,0
cmp_00981,coding,Nova,1
cmp_00981,coding,Nimbus,0
cmp_02626,reasoning,Orion,0
cmp_02626,reasoning,Nova,1
cmp_02449,math,Zenith,0
cmp_02449,math,Nimbus,1
cmp_04888,safety,Pulse,1
cmp_04888,safety,Nimbus,0
cmp_02889,reasoning,Orion,1
cmp_02889,reasoning,Nimbus,0
cmp_00986,coding,Nova,1
cmp_00986,coding,Nimbus,0
cmp_04449,safety,Astra,1
cmp_04449,safety,Zenith,0
cmp_04935,safety,Pulse,1
cmp_04935,safety,Nimbus,0
cmp_03440,reasoning,Nova,1
cmp_03440,reasoning,Zenith,0
cmp_03479,reasoning,Nova,1
cmp_03479,reasoning,Nimbus,0
cmp_04802,safety,Pulse,0
cmp_04802,safety,Zenith,1
cmp_04177,safety,Orion,1
cmp_04177,safety,Nimbus,0
cmp_03991,safety,Orion,0
cmp_03991,safety,Pulse,1
cmp_00049,coding,Orion,1
cmp_00049,coding,Astra,0
cmp_03214,reasoning,Astra,1
cmp_03214,reasoning,Nimbus,0
cmp_00372,coding,Orion,1
cmp_00372,coding,Nimbus,0
cmp_01393,math,Orion,1
cmp_01393,math,Nova,0
cmp_04324,safety,Astra,0
cmp_04324,safety,Pulse,1
cmp_04340,safety,Astra,1
cmp_04340,safety,Pulse,0
cmp_02174,math,Nova,1
cmp_02174,math,Zenith,0
cmp_04297,safety,Astra,1
cmp_04297,safety,Pulse,0
cmp_04766,safety,Nova,1
cmp_04766,safety,Nimbus,0
cmp_04045,safety,Orion,1
cmp_04045,safety,Zenith,0
cmp_00042,coding,Orion,0
cmp_00042,coding,Astra,1
cmp_00652,coding,Astra,0
cmp_00652,coding,Zenith,1
cmp_03096,reasoning,Astra,0
cmp_03096,reasoning,Pulse,1
cmp_03689,reasoning,Pulse,0
cmp_03689,reasoning,Nimbus,1
cmp_04327,safety,Astra,0
cmp_04327,safety,Pulse,1
cmp_01072,coding,Pulse,1
cmp_01072,coding,Zenith,0
cmp_02875,reasoning,Orion,0
cmp_02875,reasoning,Nimbus,1
cmp_00456,coding,Astra,1
cmp_00456,coding,Nova,0
cmp_01701,math,Astra,0
cmp_01701,math,Nova,1
cmp_01322,math,Orion,1
cmp_01322,math,Astra,0
cmp_03465,reasoning,Nova,1
cmp_03465,reasoning,Nimbus,0
cmp_04873,safety,Pulse,0
cmp_04873,safety,Nimbus,1
cmp_00056,coding,Orion,0
cmp_00056,coding,Astra,1
cmp_04018,safety,Orion,1
cmp_04018,safety,Pulse,0
cmp_03995,safety,Orion,1
cmp_03995,safety,Pulse,0
cmp_03961,safety,Orion,1
cmp_03961,safety,Pulse,0
cmp_01759,math,Astra,1
cmp_01759,math,Nova,0
cmp_04293,safety,Astra,1
cmp_04293,safety,Pulse,0
cmp_02203,math,Nova,1
cmp_02203,math,Nimbus,0
cmp_03978,safety,Orion,1
cmp_03978,safety,Pulse,0
cmp_04248,safety,Astra,1
cmp_04248,safety,Nova,0
cmp_04526,safety,Astra,0
cmp_04526,safety,Nimbus,1
cmp_01866,math,Astra,1
cmp_01866,math,Zenith,0
cmp_04714,safety,Nova,0
cmp_04714,safety,Nimbus,1
cmp_02459,math,Zenith,0
cmp_02459,math,Nimbus,1
cmp_00312,coding,Orion,1
cmp_00312,coding,Zenith,0
cmp_04311,safety,Astra,0
cmp_04311,safety,Pulse,1
cmp_00826,coding,Nova,0
cmp_00826,coding,Pulse,1
cmp_02969,reasoning,Astra,0
cmp_02969,reasoning,Nova,1
cmp_01687,math,Astra,0
cmp_01687,math,Nova,1
cmp_03295,reasoning,Nova,1
cmp_03295,reasoning,Pulse,0
cmp_02359,math,Pulse,1
cmp_02359,math,Nimbus,0
cmp_01506,math,Orion,1
cmp_01506,math,Pulse,0
cmp_01922,math,Astra,1
cmp_01922,math,Zenith,0
cmp_03793,safety,Orion,0
cmp_03793,safety,Astra,1
cmp_04683,safety,Nova,0
cmp_04683,safety,Zenith,1
cmp_01093,coding,Pulse,0
cmp_01093,coding,Nimbus,1
cmp_02268,math,Nova,1
cmp_02268,math,Nimbus,0
cmp_00907,coding,Nova,0
cmp_00907,coding,Zenith,1
cmp_02057,math,Nova,0
cmp_02057,math,Pulse,1
cmp_04649,safety,Nova,0
cmp_04649,safety,Zenith,1
cmp_04662,safety,Nova,1
cmp_04662,safety,Zenith,0
cmp_03614,reasoning,Pulse,1
cmp_03614,reasoning,Nimbus,0
cmp_00035,coding,Orion,1
cmp_00035,coding,Astra,0
cmp_02050,math,Nova,1
cmp_02050,math,Pulse,0
cmp_04366,safety,Astra,1
cmp_04366,safety,Pulse,0
cmp_04480,safety,Astra,0
cmp_04480,safety,Nimbus,1
cmp_00875,coding,Nova,1
cmp_00875,coding,Zenith,0
cmp_04416,safety,Astra,0
cmp_04416,safety,Zenith,1
cmp_04006,safety,Orion,0
cmp_04006,safety,Pulse,1
cmp_00892,coding,Nova,1
cmp_00892,coding,Zenith,0
cmp_01215,coding,Zenith,0
cmp_01215,coding,Nimbus,1
cmp_04162,safety,Orion,0
cmp_04162,safety,Nimbus,1
cmp_04841,safety,Pulse,1
cmp_04841,safety,Zenith,0
cmp_01885,math,Astra,1
cmp_01885,math,Zenith,0
cmp_04569,safety,Nova,0
cmp_04569,safety,Pulse,1
cmp_00714,coding,Astra,1
cmp_00714,coding,Nimbus,0
cmp_02756,reasoning,Orion,1
cmp_02756,reasoning,Pulse,0
cmp_01436,math,Orion,1
cmp_01436,math,Pulse,0
cmp_02254,math,Nova,0
cmp_02254,math,Nimbus,1
cmp_04790,safety,Pulse,0
cmp_04790,safety,Zenith,1
cmp_00322,coding,Orion,1
cmp_00322,coding,Zenith,0
cmp_02659,reasoning,Orion,0
cmp_02659,reasoning,Nova,1
cmp_03557,reasoning,Pulse,1
cmp_03557,reasoning,Zenith,0
cmp_04415,safety,Astra,1
cmp_04415,safety,Zenith,0
cmp_01733,math,Astra,1
cmp_01733,math,Nova,0
cmp_02594,reasoning,Orion,1
cmp_02594,reasoning,Astra,0
cmp_01955,math,Astra,0
cmp_01955,math,Nimbus,1
cmp_01099,coding,Pulse,1
cmp_01099,coding,Nimbus,0
cmp_02008,math,Astra,0
cmp_02008,math,Nimbus,1
cmp_01720,math,Astra,1
cmp_01720,math,Nova,0
cmp_04469,safety,Astra,1
cmp_04469,safety,Nimbus,0
cmp_02272,math,Pulse,1
cmp_02272,math,Zenith,0
cmp_00754,coding,Astra,1
cmp_00754,coding,Nimbus,0
cmp_05020,safety,Zenith,1
cmp_05020,safety,Nimbus,0
cmp_01936,math,Astra,1
cmp_01936,math,Nimbus,0
cmp_01579,math,Orion,1
cmp_01579,math,Zenith,0
cmp_01662,math,Orion,1
cmp_01662,math,Nimbus,0
cmp_03074,reasoning,Astra,0
cmp_03074,reasoning,Pulse,1
cmp_03460,reasoning,Nova,0
cmp_03460,reasoning,Nimbus,1
cmp_02885,reasoning,Orion,1
cmp_02885,reasoning,Nimbus,0
cmp_04042,safety,Orion,1
cmp_04042,safety,Zenith,0
cmp_01534,math,Orion,1
cmp_01534,math,Zenith,0
cmp_03027,reasoning,Astra,0
cmp_03027,reasoning,Pulse,1
cmp_04897,safety,Pulse,1
cmp_04897,safety,Nimbus,0
cmp_03965,safety,Orion,0
cmp_03965,safety,Pulse,1
cmp_00584,coding,Astra,1
cmp_00584,coding,Pulse,0
cmp_00370,coding,Orion,1
cmp_00370,coding,Nimbus,0
cmp_04868,safety,Pulse,1
cmp_04868,safety,Zenith,0
cmp_02754,reasoning,Orion,1
cmp_02754,reasoning,Pulse,0
cmp_01009,coding,Pulse,0
cmp_01009,coding,Zenith,1
cmp_03489,reasoning,Nova,1
cmp_03489,reasoning,Nimbus,0
cmp_03206,reasoning,Astra,1
cmp_03206,reasoning,Nimbus,0
cmp_03628,reasoning,Pulse,1
cmp_03628,reasoning,Nimbus,0
cmp_00255,coding,Orion,1
cmp_00255,coding,Zenith,0
cmp_03826,safety,Orion,1
cmp_03826,safety,Astra,0
cmp_03973,safety,Orion,0
cmp_03973,safety,Pulse,1
cmp_01586,math,Orion,1
cmp_01586,math,Zenith,0
cmp_04087,safety,Orion,0
cmp_04087,safety,Zenith,1
cmp_04972,safety,Zenith,0
cmp_04972,safety,Nimbus,1
cmp_02165,math,Nova,1
cmp_02165,math,Zenith,0
cmp_00094,coding,Orion,1
cmp_00094,coding,Nova,0
cmp_00310,coding,Orion,1
cmp_00310,coding,Zenith,0
cmp_03273,reasoning,Astra,1
cmp_03273,reasoning,Nimbus,0
cmp_02282,math,Pulse,1
cmp_02282,math,Zenith,0
cmp_02152,math,Nova,1
cmp_02152,math,Zenith,0
cmp_00179,coding,Orion,1
cmp_00179,coding,Pulse,0
cmp_02369,math,Pulse,1
cmp_02369,math,Nimbus,0
cmp_04140,safety,Orion,1
cmp_04140,safety,Nimbus,0
cmp_03768,reasoning,Zenith,1
cmp_03768,reasoning,Nimbus,0
cmp_04793,safety,Pulse,1
cmp_04793,safety,Zenith,0
cmp_03449,reasoning,Nova,1
cmp_03449,reasoning,Nimbus,0
cmp_02151,math,Nova,1
cmp_02151,math,Zenith,0
cmp_04007,safety,Orion,0
cmp_04007,safety,Pulse,1
cmp_02367,math,Pulse,0
cmp_02367,math,Nimbus,1
cmp_01048,coding,Pulse,1
cmp_01048,coding,Zenith,0
cmp_01590,math,Orion,1
cmp_01590,math,Zenith,0
cmp_04809,safety,Pulse,0
cmp_04809,safety,Zenith,1
cmp_00461,coding,Astra,1
cmp_00461,coding,Nova,0
cmp_02059,math,Nova,1
cmp_02059,math,Pulse,0
cmp_01206,coding,Zenith,0
cmp_01206,coding,Nimbus,1
cmp_02477,math,Zenith,0
cmp_02477,math,Nimbus,1
cmp_01421,math,Orion,1
cmp_01421,math,Nova,0
cmp_01707,math,Astra,0
cmp_01707,math,Nova,1
cmp_01481,math,Orion,1
cmp_01481,math,Pulse,0
cmp_00213,coding,Orion,0
cmp_00213,coding,Pulse,1
cmp_04229,safety,Astra,0
cmp_04229,safety,Nova,1
cmp_04618,safety,Nova,1
cmp_04618,safety,Pulse,0
cmp_00631,coding,Astra,0
cmp_00631,coding,Zenith,1
cmp_02266,math,Nova,1
cmp_02266,math,Nimbus,0
cmp_01996,math,Astra,1
cmp_01996,math,Nimbus,0
cmp_00500,coding,Astra,1
cmp_00500,coding,Nova,0
cmp_02160,math,Nova,1
cmp_02160,math,Zenith,0
cmp_03311,reasoning,Nova,0
cmp_03311,reasoning,Pulse,1
cmp_01569,math,Orion,1
cmp_01569,math,Zenith,0
cmp_04121,safety,Orion,1
cmp_04121,safety,Nimbus,0
cmp_03605,reasoning,Pulse,0
cmp_03605,reasoning,Zenith,1
cmp_00695,coding,Astra,1
cmp_00695,coding,Nimbus,0
cmp_02560,reasoning,Orion,1
cmp_02560,reasoning,Astra,0
cmp_01635,math,Orion,1
cmp_01635,math,Nimbus,0
cmp_00398,coding,Orion,1
cmp_00398,coding,Nimbus,0
cmp_04770,safety,Nova,1
cmp_04770,safety,Nimbus,0
cmp_02711,reasoning,Orion,1
cmp_02711,reasoning,Pulse,0
cmp_02378,math,Pulse,1
cmp_02378,math,Nimbus,0
cmp_03018,reasoning,Astra,1
cmp_03018,reasoning,Nova,0
cmp_00711,coding,Astra,1
cmp_00711,coding,Nimbus,0
cmp_02133,math,Nova,1
cmp_02133,math,Zenith,0
cmp_04493,safety,Astra,1
cmp_04493,safety,Nimbus,0
cmp_03367,reasoning,Nova,1
cmp_03367,reasoning,Zenith,0
cmp_02541,reasoning,Orion,1
cmp_02541,reasoning,Astra,0
cmp_01500,math,Orion,1
cmp_01500,math,Pulse,0
cmp_03406,reasoning,Nova,1
cmp_03406,reasoning,Zenith,0
cmp_03363,reasoning,Nova,0
cmp_03363,reasoning,Zenith,1
cmp_01284,math,Orion,1
cmp_01284,math,Astra,0
cmp_02661,reasoning,Orion,1
cmp_02661,reasoning,Nova,0
cmp_03329,reasoning,Nova,0
cmp_03329,reasoning,Pulse,1
cmp_04784,safety,Nova,1
cmp_04784,safety,Nimbus,0
cmp_04658,safety,Nova,0
cmp_04658,safety,Zenith,1
cmp_01817,math,Astra,1
cmp_01817,math,Pulse,0
cmp_03421,reasoning,Nova,1
cmp_03421,reasoning,Zenith,0
cmp_03046,reasoning,Astra,0
cmp_03046,reasoning,Pulse,1
cmp_02602,reasoning,Orion,1
cmp_02602,reasoning,Astra,0
cmp_03284,reasoning,Nova,1
cmp_03284,reasoning,Pulse,0
cmp_01664,math,Orion,1
cmp_01664,math,Nimbus,0
cmp_02250,math,Nova,1
cmp_02250,math,Nimbus,0
cmp_00599,coding,Astra,1
cmp_00599,coding,Zenith,0
cmp_02599,reasoning,Orion,0
cmp_02599,reasoning,Astra,1
cmp_00575,coding,Astra,1
cmp_00575,coding,Pulse,0
cmp_00677,coding,Astra,1
cmp_00677,coding,Nimbus,0
cmp_03177,reasoning,Astra,1
cmp_03177,reasoning,Zenith,0
cmp_03731,reasoning,Zenith,1
cmp_03731,reasoning,Nimbus,0
cmp_00200,coding,Orion,1
cmp_00200,coding,Pulse,0
cmp_04325,safety,Astra,0
cmp_04325,safety,Pulse,1
cmp_04506,safety,Astra,1
cmp_04506,safety,Nimbus,0
cmp_03670,reasoning,Pulse,1
cmp_03670,reasoning,Nimbus,0
cmp_03824,safety,Orion,1
cmp_03824,safety,Astra,0
cmp_01050,coding,Pulse,1
cmp_01050,coding,Zenith,0
cmp_04850,safety,Pulse,0
cmp_04850,safety,Zenith,1
cmp_01699,math,Astra,1
cmp_01699,math,Nova,0
cmp_02321,math,Pulse,0
cmp_02321,math,Zenith,1
cmp_00620,coding,Astra,0
cmp_00620,coding,Zenith,1
cmp_03516,reasoning,Nova,1
cmp_03516,reasoning,Nimbus,0
cmp_01129,coding,Pulse,1
cmp_01129,coding,Nimbus,0
cmp_01982,math,Astra,1
cmp_01982,math,Nimbus,0
cmp_03549,reasoning,Pulse,1
cmp_03549,reasoning,Zenith,0
cmp_03885,safety,Orion,1
cmp_03885,safety,Nova,0
cmp_04130,safety,Orion,0
cmp_04130,safety,Nimbus,1
cmp_00392,coding,Orion,1
cmp_00392,coding,Nimbus,0
cmp_00476,coding,Astra,1
cmp_00476,coding,Nova,0
cmp_03534,reasoning,Pulse,1
cmp_03534,reasoning,Zenith,0
cmp_01160,coding,Pulse,0
cmp_01160,coding,Nimbus,1
cmp_03068,reasoning,Astra,1
cmp_03068,reasoning,Pulse,0
cmp_04382,safety,Astra,0
cmp_04382,safety,Zenith,1
cmp_03002,reasoning,Astra,1
cmp_03002,reasoning,Nova,0
cmp_03166,reasoning,Astra,1
cmp_03166,reasoning,Zenith,0
cmp_00472,coding,Astra,1
cmp_00472,coding,Nova,0
cmp_04694,safety,Nova,1
cmp_04694,safety,Zenith,0
cmp_02154,math,Nova,1
cmp_02154,math,Zenith,0
cmp_01491,math,Orion,1
cmp_01491,math,Pulse,0
cmp_00598,coding,Astra,1
cmp_00598,coding,Zenith,0
cmp_00937,coding,Nova,1
cmp_00937,coding,Nimbus,0
cmp_00319,coding,Orion,1
cmp_00319,coding,Zenith,0
cmp_03864,safety,Orion,0
cmp_03864,safety,Astra,1
cmp_00041,coding,Orion,1
cmp_00041,coding,Astra,0
cmp_00708,coding,Astra,1
cmp_00708,coding,Nimbus,0
cmp_03933,safety,Orion,0
cmp_03933,safety,Nova,1
cmp_04463,safety,Astra,0
cmp_04463,safety,Nimbus,1
cmp_00531,coding,Astra,1
cmp_00531,coding,Pulse,0
cmp_03110,reasoning,Astra,1
cmp_03110,reasoning,Zenith,0
cmp_03371,reasoning,Nova,1
cmp_03371,reasoning,Zenith,0
cmp_00050,coding,Orion,1
cmp_00050,coding,Astra,0
cmp_02896,reasoning,Orion,1
cmp_02896,reasoning,Nimbus,0
cmp_02146,math,Nova,1
cmp_02146,math,Zenith,0
cmp_03951,safety,Orion,1
cmp_03951,safety,Pulse,0
cmp_02007,math,Astra,1
cmp_02007,math,Nimbus,0
cmp_00318,coding,Orion,1
cmp_00318,coding,Zenith,0
cmp_00630,coding,Astra,0
cmp_00630,coding,Zenith,1
cmp_03222,reasoning,Astra,1
cmp_03222,reasoning,Nimbus,0
cmp_01991,math,Astra,1
cmp_01991,math,Nimbus,0
cmp_04789,safety,Pulse,1
cmp_04789,safety,Zenith,0
cmp_03561,reasoning,Pulse,0
cmp_03561,reasoning,Zenith,1
cmp_01969,math,Astra,1
cmp_01969,math,Nimbus,0
cmp_01165,coding,Pulse,1
cmp_01165,coding,Nimbus,0
cmp_04678,safety,Nova,1
cmp_04678,safety,Zenith,0
cmp_00053,coding,Orion,1
cmp_00053,coding,Astra,0
cmp_04489,safety,Astra,1
cmp_04489,safety,Nimbus,0
